nr_partition_year|nr_partition_month|nr_partition_day|dt_ref|seller_id|seller_receita_ciclo|seller_qt_pedidos_ciclo|seller_ticket_medio_ciclo|seller_qt_item_ciclo|seller_qt_item_dist_ciclo|seller_recencia_ciclo|seller_tempo_medio_entrega|seller_qt_ativacao_ciclo|seller_qt_dias_ativacao_ciclo|seller_qt_venda_AC|seller_qt_venda_AL|seller_qt_venda_AM|seller_qt_venda_AP|seller_qt_venda_BA|seller_qt_venda_CE|seller_qt_venda_DF|seller_qt_venda_ES|seller_qt_venda_GO|seller_qt_venda_MA|seller_qt_venda_MG|seller_qt_venda_MS|seller_qt_venda_MT|seller_qt_venda_PA|seller_qt_venda_PB|seller_qt_venda_PE|seller_qt_venda_PI|seller_qt_venda_PR|seller_qt_venda_RJ|seller_qt_venda_RN|seller_qt_venda_RO|seller_qt_venda_RR|seller_qt_venda_RS|seller_qt_venda_SC|seller_qt_venda_SE|seller_qt_venda_SP|seller_qt_venda_TO|seller_vl_agro_industria_e_comercio_ciclo|seller_vl_alimentos_bebidas_ciclo|seller_vl_artes_ciclo|seller_vl_artigos_de_festas_ciclo|seller_vl_audio_ciclo|seller_vl_automotivo_ciclo|seller_vl_bebes_ciclo|seller_vl_beleza_saude_ciclo|seller_vl_brinquedos_ciclo|seller_vl_cama_mesa_banho_ciclo|seller_vl_casa_ciclo|seller_vl_cds_dvds_musicais_ciclo|seller_vl_cine_foto_ciclo|seller_vl_climatizacao_ciclo|seller_vl_construcao_ciclo|seller_vl_cool_stuff_ciclo|seller_vl_eletrodomesticos_ciclo|seller_vl_eletronicos_ciclo|seller_vl_eletroportateis_ciclo|seller_vl_esporte_lazer_ciclo|seller_vl_fashion_ciclo|seller_vl_ferramentas_jardim_ciclo|seller_vl_flores_ciclo|seller_vl_industria_comercio_e_negocios_ciclo|seller_vl_instrumentos_musicais_ciclo|seller_vl_la_cuisine_ciclo|seller_vl_livros_ciclo|seller_vl_malas_acessorios_ciclo|seller_vl_market_place_ciclo|seller_vl_moveis_ciclo|seller_vl_musica_ciclo|seller_vl_papelaria_ciclo|seller_vl_informatica_ciclo|seller_vl_perfumaria_ciclo|seller_vl_pet_shop_ciclo|seller_vl_portateis_ciclo|seller_vl_relogios_presentes_ciclo|seller_vl_seguros_e_servicos_ciclo|seller_vl_sinalizacao_e_seguranca_ciclo|seller_vl_telefonia_ciclo|seller_vl_utilidades_domesticas_ciclo|seller_valor_pgmt_boleto_ciclo|seller_valor_pgmt_credit_card_ciclo|seller_valor_pgmt_debit_card_ciclo|seller_valor_pgmt_not_defined_ciclo|seller_valor_pgmt_voucher_ciclo|seller_tx_ativacao_ciclo|seller_receita_vida|seller_idade_base|seller_qt_pedidos_vida|seller_qt_item_dist_vida
2018|01|01|2018-01-01|c1ed9e3daf6154542826a6996af0fb8c|165.0|4|41.25|5|3|23.88|16.11|3|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|165.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|80.0|85.0|0.0|0.0|0.0|0.043|428.0|138.04|7|5
2018|01|01|2018-01-01|c24173065483e421f9e5e7f599de101d|77.98|2|38.99|2|2|35.34|16.25|2|2|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|31.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|77.98|0.0|0.0|0.0|0.022|373.91|173.4|9|4
2018|01|01|2018-01-01|c26a2be5b53b7db6b276280da212a779|898.0|2|449.0|2|2|52.0|16.72|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|898.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|898.0|0.0|0.0|0.0|0.022|1696.0|145.42|4|2
2018|01|01|2018-01-01|c26ba52cf8d2f34915f2f6b7ffa0a3f3|88.98|2|44.49|2|1|4.17|7.73|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|88.98|0.0|0.0|0.0|0.095|88.98|21.03|2|1
2018|01|01|2018-01-01|c2d70ce2c5d0a2eb75e78668236e6dc8|98.0|1|98.0|2|1|23.39|4.26|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|98.0|0.0|98.0|0.0|0.0|0.0|0.011|147.0|100.49|2|1
2018|01|01|2018-01-01|c31eff8334d6b3047ed34bebd4d62c36|79.99|1|79.99|1|1|33.85|23.78|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.99|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|79.99|0.0|0.0|0.0|0.0|0.03|79.99|33.85|1|1
2018|01|01|2018-01-01|c35672b10ad50968f567ea3f4b91e877|59.9|1|59.9|1|1|34.18|7.18|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|59.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|0.0|59.9|0.0|0.0|0.011|115.4|132.13|2|1
2018|01|01|2018-01-01|c35affa65afd250151285c5917fc1c8a|1299.98|2|649.99|2|2|25.35|12.74|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0.0|0.0|0.0|0.0|0.0|1299.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|1299.98|0.0|0.0|0.0|0.036|1299.98|56.28|2|2
2018|01|01|2018-01-01|c37b2059d4f90d4feead554e5246565e|461.5|4|115.38|8|3|10.91|21.07|2|4|0|0|0|0|0|0|5|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|461.5|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|299.5|162.0|0.0|0.0|0.0|0.069|461.5|58.27|4|3
2018|01|01|2018-01-01|c3867b4666c7d76867627c2f7fb22e21|7762.4|53|146.46|58|34|13.44|12.96|3|26|0|1|0|0|1|0|1|1|0|1|5|0|0|2|0|0|0|1|9|0|0|0|1|3|0|32|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7762.399999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|561.0|6743.4|0.0|0.0|458.0|0.283|22688.8|276.43|148|78
2018|01|01|2018-01-01|c3cfdc648177fdbbbb35635a37472c53|6178.9|32|193.09|42|22|5.54|10.41|3|20|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|4|0|4|4|0|0|0|9|6|0|12|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6178.899999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|928.6|5130.5|0.0|0.0|119.8|0.217|28678.97|338.27|181|81
2018|01|01|2018-01-01|c3ee2331a724e6fc02c4b698b57a73f3|1347.0|2|673.5|3|2|29.59|6.24|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1347.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|1347.0|0.0|0.0|0.0|0.05|1347.0|39.64|2|2
2018|01|01|2018-01-01|c4fb51fb1c5b7c07bc5e67be6e7e8f6e|372.0|5|74.4|6|2|13.59|15.02|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|87.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|285.0|228.0|144.0|0.0|0.0|0.0|0.054|894.9|160.42|10|3
2018|01|01|2018-01-01|c500367424994318b9e779ff1ae9a330|4166.6|7|595.23|7|7|28.3|17.07|3|5|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|0|1|0|0|0|0|0|1|1|0|0.0|0.0|0.0|0.0|0.0|0.0|769.5999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3098.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|299.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|49.9|4116.7|0.0|0.0|0.0|0.054|4346.4|120.88|9|8
2018|01|01|2018-01-01|c53bcd3be457a342a97e39e5a9f0be22|119.9|1|119.9|1|1|56.31|15.27|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|119.9|0.0|0.0|0.0|0.011|329.7|333.81|3|2
2018|01|01|2018-01-01|c6381d2d013342748761e906d45aff76|609.98|4|152.5|8|3|11.39|17.21|2|4|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|609.98|385.0|224.98|0.0|0.0|0.0|0.066|609.98|61.0|4|3
2018|01|01|2018-01-01|c64a2aec32cc408a8a4c6d7c46017f91|1674.5|5|334.9|5|2|11.03|21.72|2|5|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1674.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|1674.5|0.0|0.0|0.0|0.134|1674.5|37.3|5|2
2018|01|01|2018-01-01|c68fb906c8f4b4b946d8386bfa6e5467|1389.85|11|126.35|14|9|14.64|13.74|3|9|0|0|0|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|4|0|0|0|2|0|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|226.88|241.93|0.0|0.0|0.0|0.0|0.0|0.0|114.4|0.0|0.0|0.0|215.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|55.88|0|0.0|0.0|535.5|544.53|737.69|0.0|0.0|107.63|0.098|2760.2|288.28|28|22
2018|01|01|2018-01-01|c6a7539d424a8402232c2228d7a03c5e|283.5|3|94.5|7|1|30.33|13.82|3|3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|2|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|283.5|121.5|162.0|0.0|0.0|0.0|0.033|324.0|116.87|4|1
2018|01|01|2018-01-01|c6bda72e4dbf5c5866b13cb1810c6d03|2257.3|12|188.11|12|9|10.05|13.66|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2|0|0|0|4|0|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|1315.1000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|942.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|2257.3|0.0|0.0|0.0|0.098|2966.7|170.59|18|11
2018|01|01|2018-01-01|c731d18cea9bf687ffee82a241c25b11|447.0|3|149.0|3|2|32.24|9.53|2|3|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|274.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|173.0|0.0|447.0|0.0|0.0|0.0|0.033|2400.0|311.48|17|13
2018|01|01|2018-01-01|c747d5b92c7648417faea95d36d763e8|139.0|1|139.0|1|1|36.92|12.82|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|139.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|139.0|0.0|0.0|0.0|0.027|139.0|36.92|1|1
2018|01|01|2018-01-01|c79151301b9d90985d1fa52879213105|267.1|3|89.03|7|2|26.56|7.55|2|2|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|267.1|0.0|0.0|0|0.0|0|0.0|0.0|0.0|228.3|38.8|0.0|0.0|0.0|0.05|267.1|39.88|3|2
2018|01|01|2018-01-01|c794dab4928dd97beb41d05514441e86|33.8|1|33.8|1|1|23.59|4.12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|33.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|33.8|0.0|0.0|0.0|0.042|33.8|23.59|1|1
2018|01|01|2018-01-01|c7a0a13cbcf29d5ce51c8f80afdc0b89|73.16|3|24.39|3|2|21.49|17.36|3|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|73.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|73.16|0.0|0.0|0.0|0.034|73.16|88.02|3|2
2018|01|01|2018-01-01|c7c7b2682c648339a0e9846bb1023a39|168.0|2|84.0|3|2|18.21|8.45|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|168.0|0.0|0.0|0.0|0.025|168.0|80.02|2|2
2018|01|01|2018-01-01|c826c40d7b19f62a09e2d7c5e7295ee2|10399.69|85|122.35|88|10|2.2|11.77|3|26|0|0|0|0|1|0|5|1|1|2|7|1|0|0|2|1|0|6|10|1|0|0|6|7|0|37|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|2339.11|7698.85|361.73|0.0|0.0|0.283|11017.01|126.45|90|12
2018|01|01|2018-01-01|c840d3fdbba0790404fdae73d253b253|1688.98|2|844.49|3|2|18.48|6.85|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1479.98|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|209.0|1479.98|209.0|0.0|0.0|0.0|0.029|1688.98|68.85|2|2
2018|01|01|2018-01-01|c8467937e403e76a8ee9f0ab13f6f5ef|908.5|13|69.88|15|4|3.55|17.56|3|11|0|0|0|0|3|0|0|0|1|0|2|0|0|0|0|0|0|0|1|0|0|0|3|1|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|908.4999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|269.5|609.1|0.0|0.0|29.9|0.12|898.59|101.35|14|4
2018|01|01|2018-01-01|c847e075301870dd144a116762eaff9a|2729.5|5|545.9|5|2|39.28|9.44|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|3|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|2399.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|329.70000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|1309.8|1419.7|0.0|0.0|0.0|0.054|14016.0|319.48|39|5
2018|01|01|2018-01-01|c864036feaab8c1659f65ea4faebe1da|3298.1|19|173.58|19|15|19.83|15.92|3|12|0|0|0|0|0|0|1|0|0|0|2|0|0|1|0|0|0|1|5|0|0|0|2|0|0|7|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3298.1000000000013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|909.5|2388.6|0.0|0.0|0.0|0.13|4417.4|165.31|26|19
2018|01|01|2018-01-01|c878515173c84a492ebe50d6b493230b|109.87|3|36.62|4|3|46.15|10.43|1|3|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.9|28.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|63.99|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|109.87|0.0|0.0|0.0|0.033|1118.84|293.4|9|6
2018|01|01|2018-01-01|c87abc38c8ed3240861729e1aeadf221|133.0|1|133.0|1|1|4.83|9.68|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|133.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|133.0|0.0|0.0|0.0|0.0|0.207|133.0|4.83|1|1
2018|01|01|2018-01-01|c89cf7c468a48af70aada384e722f9e2|474.0|7|67.71|7|4|10.39|17.07|3|7|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|2|0|0|0|0|1|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|474.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|250.0|224.0|0.0|0.0|0.0|0.076|647.0|207.3|12|6
2018|01|01|2018-01-01|c8b0e2b0a7095e5d8219575d5e7e1181|2296.85|17|135.11|21|14|15.16|9.11|3|13|0|0|0|0|0|0|0|0|0|0|8|0|1|0|0|0|0|0|3|0|0|0|0|1|0|8|0|0.0|0.0|0.0|0.0|0.0|2296.8499999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|2014.85|0.0|0.0|282.0|0.141|2698.79|170.9|23|17
2018|01|01|2018-01-01|c8b3445d737de6befde0c88ede534a5e|1934.78|16|120.92|22|5|10.34|8.31|2|11|0|0|0|0|1|0|2|0|1|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|0|14|0|0.0|0.0|0.0|0.0|0.0|0.0|179.94|0.0|1754.8400000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|429.92|1454.87|49.99|0.0|0.0|0.259|1934.78|42.55|16|5
2018|01|01|2018-01-01|c990d6cf976a5718aaedc539f383ab88|79.6|4|19.9|4|3|1.41|7.67|2|4|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|19.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28.9|0.0|0.0|0|0.0|0|0.0|30.8|0.0|19.9|59.7|0.0|0.0|0.0|0.046|79.6|86.91|4|3
2018|01|01|2018-01-01|c9c7905cffc4ef9ff9f113554423e671|2724.86|34|80.14|38|8|2.4|10.6|3|20|3|0|0|0|0|1|0|1|2|2|2|0|1|1|0|3|0|0|5|0|0|0|2|0|0|15|0|0.0|0.0|0.0|0.0|0.0|1023.8800000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1332.99|0.0|65.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|302.99|0.0|584.98|1975.4|32.5|0.0|131.98|0.217|3687.29|212.59|45|10
2018|01|01|2018-01-01|c9e5ad1f6647f5dbd1172adf6ae3cada|44.3|1|44.3|1|1|67.91|13.67|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|44.3|0.0|0.0|0.0|0.0|0.015|44.3|67.91|1|1
2018|01|01|2018-01-01|ca3bd7cd9f149df75950150d010fe4a2|1616.03|13|124.31|27|14|30.31|8.09|3|10|0|0|0|0|1|0|1|0|0|0|3|0|0|0|0|0|0|5|0|0|0|0|9|0|0|8|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|1616.0300000000002|608.21|1007.82|0.0|0.0|0.0|0.109|4701.25|340.51|40|39
